content,score
"Ini tuh toner kecintaan sejuta umat, aku juga termasuk ye wkkw. Akhirnya ga sia sia setelah coba toner ini, aku rajin csman dan juga icy toner. Hasilnya gimana? Masyallah jerawat pelan² ngga nampak lagi (paling cuma kalo mau pms aja), + bikin mukaa jd lebih fresh. Aku udah pake 5 botol yg full sizenya, kalo yg travel sizenya gatau deh abis berapa wkkwkw. will repurchase kalo nantiii udah abis lg karna ini cocok bgt!",5
"Salah satu produk yang rekomen banget, teksturnyaaa itu lohh pas banget ngak bikin lengket tapi hidrasinya juga nampol. Aku mau highlight ingredientnya yang cocok banget di aku yaiutu cica atau biasa kita kenal sebagai daun pegagan. Nenangin banget, rekomen pokoknya",5
Face toner Npure emang juaraaaa sih buat kulit yang berjerawat. Kandungannya centella Asiatica yang memang udah terbukti ampuh buat kulit berjerawat. Ditambah lagi di kemasan dalamnya itu memang ada daun centella nya gitu. Rutin pake ini dijamin yang lagi jerawatan meredaaa. TOP dehhh!!,5
Saya sudah menggunakan toner ini lebih dari tiga tahun.....cocok banget di kulit saya yang berminyak.....tidak menyebabkan iritasi dan banyak jerawat. Pokoknya cocok sis.....dicoba saja sendiri. Bisa mengangkat minyak- minyak di wajah,5
"itss very very good, calming, moist, refreshing itu yg aku rasakan saat memakainya, ini bekerja samgat baik di kulitku, aku udah 2 botol, dan secandu itu makainga, dia membantu memperbaiki skin barrierku, calming my acne, krn ada ingridients centella nya❤️",5
"karna semenjak hamil aku picky soal skincare, setelah lihat review orang orang katanya ini bagus dan bumil friendly jadi aku penasaran untuk coba. bener aja aku suka banget bangett banget sama toner ini! ngebantu aku pas lagi breakout grgr hormon hamil. paling terasa dikulit ku sih jadi lebih segar,terhidrasi dan supple.",5
"Salah satu toner kecintaan ku!! Yaampun aku gatau udah botol keberapa yang ku pake sampe habis. Itu di foto cuma beberapa dari yg belum ku buang botolnya. Tips dr aku kaum mageran, aku sering bgt pake skincare tuh toner aja tp ku taro di sheetmask kosong dan didiemin aja kyk masker. DAN!! dia bantu calming jerawat ku yg meradang, wohoo!!",5
Toner yang superr ngeHydaiting bgtt😍,5
"sumpah demii.. toner ini itu toner kesayanganku selama 3tahunan ini. Udah repurchase berkali-kali dan pasti akan repurchase lagi nanti. Enak dilayer, dijadiin kompres buat nenangin wajah yg rewel (kemerahan/bruntusan/jerawatan). Ukurannya jg pas ga kegedean, travel friendly. luv bangett",5
"baunya calming (untuk aku yang biasanya pake produk non-fragrance), adem, klaim dia yang brighten our skin belum keliatan sih dalam waktu penggunaan 1 bulan but i think it's a good hydrating toner buat kulit yang berjerawat kaya aku",5
"aku pake toner ini baru sekitar 1 Minggu lebih dan jerawat aku udah agak membaik karna muka aku emang lagi breakout gampang tumbuh jerawat dan banyak bruntusan, toner ini juga bisa dipakai sebagai masker jadi jerawatnya lebih cepat membaik semoga cocok terus pakai toner ini🥰",5
"Aslii ini toner hydrating termantul bkin muka lembab sekalian buat merawat skin barrier yg rusak,, wanginya lembut dan gak neko2 ,, ini udah masuk botol ke dua dan bakal repurchase lagi ,, love bgt sama semua produk npure, emang nampol banget semua produknya",5
"bagus, efek calming nya ada bgt tapi ga repurches lagi karena emang gak rutin pake toner. untuk kalian yg punya bruntusan acne boleh banget cobain ini dipakein di kapas silcot dan dikompres ke area2 kulit yg bermasalah. bagi yg mau nyoba dupes dari toner ini ada toner dari eiem beauty yg kandungan nya hampir sama",5
"entah udah botol keberapa ini aku pake, emang sebagus itu toner npure, udah murce, wajib coba deh. ngelembapin nya dapet, kandungan nya bagus-bagus, kalau meredakan bruntusan di aku butuh waktu ya, kalau jerawat di kompres aja pake kapas... approve by rena💞💞",5
"Aku nyobain produk ini karena kemakan klaimnya yang bilang kalau dia mengandung real centella leaves. Karena aku kalau masalah toner itu betulan cocok - cocokan banget, mau nggak mau aku beli yang travel sizenya dulu buat nyoba. Menurutku dia betulan refreshing waktu dipakai, dia juga calming my acnes. Yang aku sukanya lagi adalah dia nggak bikin wajah ngerasa berminyak banget setelah makainya, benar - benar menyegarkan wajah 👍🏻",5
TONER YANG BAGUS BANGET. COCOK BUAT SEMUA JENIS KULIT BAHKAN KULIT YANG BERJERAWAT ATAU SENSITIF. KULIT LAGI KERING DAN PERIH PAKE INI BISA BIKIN TENANG KULIT. UDAH GATAU REPURCHASE KE BERAPA KALINYA. MAAP CAPSLOCK SEMUA SOALNYA EMANG BENER-BENER DIREKOMENDASIKAN❤️❤️❤️❤️,5
"Awal pake ini dari tahun 2020. Waktu itu banyak banget bekas jerawat, di dahi, pipi, dagu, hampir semua. Tertarik makenya karena ada daun di dalamnya, unik aja gitu. Setelah pemakaian awal selama 1-2bulan udah lumayan banget ngurangi bekas jerawat. Selain itu juga biasanya kalo ada jerawat meradang kukompres pake toner ini, 1-2hari kemudian udah nggak meradang lagi. Bisa ngurangi kemerahan juga caranya dikompres pake kapas tipis gitu. Sampe sekarang cuma berani pake toner ini sih karena bener-bener penyelamat banget.",5
"Sudah pemakaian botol yg kedua. So far suka sama Toner Npure ini. Tekstur bening cair, ceper meresap dikulit, ada berbau sedikit tapi gak ganggu sih. Di aku gak ada efek negatifnya. Lumayan worth it buat harga 100ribuan dpt toner 150ml bisa pakai sampai 3 bulanan. Next bakal repurchase lagi sih,",5
tonernya kerja sesuai fungsinya ya untuk menghidrasi kulit tapi aku rasa dia ini kurang membantu buat atasin jerawat dan bruntusan harganya sesuai isinya ya banyak tapi ini aku repurchase karena males cari yang lain dan emang bagus untuk membuat kulit lembap setelah cuci muka pokoknya baguss,5
"BAGUSS BANGET OMG! buat temen-temen dengan kulit oily-acne prone wajib banget buat nyobain toner ini ya! dia ini bisa nenangin kulit wajah, melembabkan, & ga bikin wajah memerah ya! kalo masih ragu bisa beli yang kemasan kecil aja dulu, soalnya aku dulu juga beli yang kemasan kecil terus sekarang udah repurchase yang full size",5
"Produk yang bener bener membuat wajah terhidrasi, jerawat hilang, wajah tidak bertekstur. Produk yang dapat digunakan sebagai toner dan masker. Produk yang recomended buat wajah kering dan berjerawat. Harga murah dan terjangkau. Toner yang mantap",5
"Gatau kenapa aku cocok banget sama npure yang cica series. Apalagi sama tonernya, jatuh cinta banget sama toner satu ini. Enak polll buat ngeademin muka kita + untuk ngelembapin oke banget, mudah meresap juga diwajah❤",5
"Sebagus itu toner npure bener2 calming banget terus enak kali buat csm karna bikin seger, ngeredahin kemerahan takjub bagus poko’e i recommend this product. Cocok for all skin type even sensitive skin",5
"I love this product... di dalam botolnya ada daun centella asiaticanya 😍, toner ini sangat ringan seperti air, nyaman dan mudah meresap, di kulitku rasanya seger dan bisa nenangin. aku bakal repurchase toner ini sih, karena seenak itu...",5
"dari luarnya udah keliatan seger bgt dan pas dipake ternyata emang seseger itu dan juga seberpengaruh itu sama muka akuu🥹 ga bikin bruntus ga bikin jerawatan, sukakkk bgttt!🤍 btw type kulit aku combination yaww, udah pake ini dari lama dan ini kemasan ke tiga aku hihiw🤍",5
"kulitku kombinasi cenderung sensitif. udah coba beberapa toner dan salah satunya coba toner npure krn pas itu promo bundling di tiktok wqwq. ada aromanya dikit tp ga begitu ganggu, ada daunnya di dalem botol, teksturnya cair air, gampang meresap, nenangin kulitku yg tiba-tiba merah dan gatel, cuma untuk claim melembabkan, yg aku rasain di kulitku toner ini cukup menyegarkan kulitku yg habis cuci muka kyk kering ketarik gitu jadi lebih terhidrasi aja ngga sampe melembabkan. sampe udah lupa ini botol keberapa krn rasanya udh gapengen coba-coba lagi di usia ini, dan krn udh cocok aja pake toner npure---plus krn harganya sangat ramah di dompetku wqwq✌🏻",5
salah satu produk dari npure yang favorite ku banget sebagai pemilik skin type oily acne prone. apalagi pas lagi ada jerawat enak banget buat di kompres pake kapas lumayan memgurangi jerawat kemerahan. untuk cleansing toner juga ok banget,4
"karena aku punya skintype yang kering aku selalu nyari skincare yang ada cica nya. aku bener2 kyk jd penjelajah skincare & cobain semua skincare yang ada kandungan cica nya dan untuk toner dari npure ini dia aku bilang bagus sihh. dia texturenya bener2 kayak air, didalem botolnya ada bunganya juga, baunya ga gimana2 gt biasa aja menurut aku, dan biasanya toner ini aku pake buat csm-an enakk jadi calming gt wajahkuu",4
"Aku pertama kali pake npure hydrating toner ini karna rekomen temenku. Di kulitku nyerap banget, dan setelah beberapa minggu kerasa lembab. Untuk aromanya wangi tapi ga berlebih. Sejauh ini paling cocok di kulitku. Ada dua ukuran yang gede sama travell size.",4
Hydrating toner dari Npure ini salah satu ingredients utamanya adalah centella asiatica yang berfungsi untuk menghilangkan jerawat dan menyamarkan bekasnya. Sejauh ini di kulit aku cukup hydrating dan melembapkan tetapi untuk calming jerawat masih kurang ya.,4
"produk ini saya gunakan ketika sesudah memakai masker, dengan produk ini membantu saya untuk menjaga kelembaban kulit muka saya. Saya sangat menikmati menggunakan produk ini karena produk ini ketika digunakan di wajah terasa segar dan muka saya jadi terlihat cerah",4
"salah satu toner yang aku suka karena teksturnya ringan gak lengket sama sekali dan gak ada bau aneh, cukup membantu calming jerawat dan mengurangi redness. pas di apply ke muka seger banget dan mudah nyerap ke kulit. harganya affordable dan isinya juga banyak",4
"pengalaman aku menggunakan produk ini si, jerawat aku mulai mumuda dan teksturnya setelah di pake tu adem dan ga keset&#34;, ada ekstrak daunnya juga. apalagi di buat masker lebih enakeun. isiannya juga banyak, terus bikin cerahan di wajah. bagus deh pokoknyaa",4
"Efek calmingnya juaraa! Jujur awalnya aku agak skeptis sama produk ini dan mikir kalau produk ini tuh nggak se-calming itu ahaha. Ternyata dugaanku salah besar, setelah pakai 2 mingguan skin barrier ku jadi lebih kuat loh. Jadi jarang jerawatan dan muka tuh nggak &#34;merah&#34; banget rasanya. Wanginya menurutku masih agak strong buat produk skincare, but I dont mind at all since aku nggak terlalu sensitif kulitnya. I know why it's so hyped up!",4
"Sebenernya toner ini bagus yaa, calming di wajah, tapi di aku efeknya lama banget *bahkan entah ada efeknya atau engga aku gatau. Bagusnya dia cepet nyerep dan ga perlu waktu lama buat nunggu, terus ga perih di jerawat. Cuma ya itu, buat beruntusan tetep aja ga bisa sebersih ekspektasi aku sebelum make toner ini. tapi akan kucoba terussss sampai habis 2 botol barang kali ada efeknya",4
"Udah abis 3 botol, ini toner bener&#34; ngilangin bruntusan sih kalo di wajah ku, calming bgtt, cocok buat acne prone skin ga bakal bikin jerawat tambah banyak + kalo pake ga usah takut cepet abis karna murah lumayan sering promo dan selalu dapet gratisannn produk lainnyaa💕",4
"Teksture dari toner ini cair bgt, aku pake setiap hari pagi dan malam dan sampai sekarang cocok ga nambah masalah di kulitku, hanya saja makin lama dipake makin kurang kelihatan efeknya. Diawal pemakaian dia bener bener ngebuat kulitku lebih calm dan cepet bgt redain jerawat.",4
"ini jadi daily toner aku dr pertama mulai pake sc, melembabkan wajah stlh cucimuka, aku suka pake toner ini buat csm segerrr bgt apalagi kalo ada redness+ anak jerawat yg gatel bgt pasti gajadi numbuh gitu, cuma pake sekitar 5+ botol dan berenti pake pas dermatitis beralih ke toner lain sesuai anjuran dok spkk",4
"iseng coba karena katanya bagus bgt buat CSM jadi akhirnya beli yg kecilnya, buat ngecalming merah dia lumayan bikin mendingan ya di aku ga yang bener&#34; hilangin rednessnya, tapi dia ga bikin lembab karena teksturnya cair langsung meresap, buat repurchase kalo aku ga dulu deh",4
Dulu aku jerawatan gt trs pake toner ini ya ngaruuuh ternyataaaa!! Aku cocok dan bikin jerawat mendingan.. 🫶🏻 tp aku pake hanyak untuk pas berjerawat toner untuk daily beda lg hehehe tp kemarin sempet beli lg trs tak cobain di muka kok kurang nampol ga kayak dulu lg ):,4
"toner ukuran gede yang gak habis-habis. Dia bisa dipakai untuk daily, bisa didiemin pakai kapas di wajah, di tap tap. selama pemakaian menurutku dia oke untuk calming, cuma di kulit badakku dia kurang nampol. and somehow at the several moment, dia bikin kulit wajahku agak panas. apakah aku akan repurchase? maybe, i want to try korean skincare brand",4
"toner kecintaan! pokoknya toner npure harus masuk di my skincare routine karena ngerasa seger aja habis pakai ini toner 😆 dipakai csm juga lumayan banget ngurangin bruntusan, sayangnya dia kurang menghidrasi ya bahkan di kulit oily </3 but it’s omkay! aku bakal terus repurchaseee",4
"Pake toner ini karena aku lagi butuh hydrating toner karena muka aku lagi bland/kering gitu. Teksturnya cair banget kaya air, gaada baunya. Overall aku suka karena sejauh ini aku pake ngeredain kemerahan dan bikin kulit aku lembab, tapi yang gak bikin berminyak gitu.",4
"Setelah kupake beberapa kali, teksturnya ringan bangett, ga ada bulir bulirnya tapi bisa angkat kotoran di wajah dengan baik. Peeling gel-nya ini yg paling aku suka. Ga bikin perih di kulit, ga bikin ketarik juga, ga ninggalin residu berlebih juga setelah pemakaian. Hasilnya bikin kulit berasa bersih, lembut, cerah. Sangat worth to buy.",4
"kulitku oily dan pas pertama kali nyobain emng beneran ngelembabin sih tpi yang kaya biasa ajaa gtu trs karna biasa aja aku stop, lalu beberapa minggu kemudian karna toner abis dan kebetulan muka ku lgi merah-merah akhirnya di kompres pke toner ini dan ajaibnya merahnya langsung ilangg, kayaknya ini toner emng cocok buat csm an atau di kompres gtu deh dripada di pke biasa aja",4
"packaging produk ini lucu banget ada daun nya gtu, dan aroma toner nya pun enak. pas dipake dikulit cukup melembabkan dan tekstur tonernya cukup cair. apalagi kalau dipakai bareng dengan cica pad nya yang warna hijau muka tambah bersih deh :)",4
"Produk ini bukan yang bagus bgt gitu sih, tapi nyaman bgt dipakainya, udah kurleb 3 tahunan aku pake. Biasa aku jadiin kompresan kalau muka lagi rewel. Sejauh ini gabisa berpaling sih, karna bingung juga mau ganti produk apaa hehe",4
"jujur aku dulu pas lagi viral-viralnya di tikt^kshop aku blm tertarik beli. ga tau kenapa pas adekku lagi jerawatan parah, aku rekomendasiin beli ini dan di adekku cocok. nah, mulai jiwa penasaranku muncul sama produk ini. dan akhirnya aku coba, dan ya lumayan buat calming, di kulit bikin lembab. kulitku lagi berminyak dan minyaknya menurutku lumayan berkurang tpi ga ada sensasi ketarik kalo abis pake ini. bsoknya kalo abis bangun tidur kulitku berasa sehat aja gitu, lembab tp ga lengket.",4
"Aku pertama kali pake toner ini tuh awet sampe 3 bulan lebih, di muka sih lembab terus juga ini bisa multifungsi jd exfo toner sih terus juga bisa maskeran pake toner ini. Kalau untuk jerawat aku masih kurang tau ya soalnya mukaku jarang jerawatan tapi overall aku masih rekomen produk ini sebagai prep skincare selanjutnya bikin ringan muka.",4
"Udah berkali-kali repurchase produk ini dan gapernah nyesel. Toner ini cocok banget di kulitku yang sensitif dan jerawatan. Toner ini membuat wajah aku kerasa lebih segar, tapi untuk jerawatnya sendiri ga ada hasil yang terlalu signifikan. Harganya juga termasuk affordable untuk produk sebagus ini! Sangat direkomendasikan untuk temen-temen yang punya acne prone skin🤩",4
"Bagus sih meredahkan kemerahan gituuuu terus cepet nyerap juga di kulit lumanyan recommend buat kalian yang lagi jerawatan, harganya untuk sebuah brand lokal juga affordable banget sih, juga ada dapet free mini nya pas aku belii, worth deh pokoknyaa",4
