Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,topic_label,sentimen
392,2,0.7616,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",timbul apply calm ngeringin malah kata lembab mendem layer cuma nya kalau bikin beruntus pakai banget jerawat produk,Pembelian Produk,0
393,0,0.7292,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",minggu liat parah ttp lanjut sedang waktu bakal tumbuh cerah beberapa mendem rutin wangi lama seger dalam kalau kali baru tonernya nyoba beli breakout kulit pakai hilang toner jerawat,Penggunaan Produk,0
394,2,0.478,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",gatau kaya bagi besok awal waktu sama mendem makin dulu lama buat benar bruntusan ilang kering efek pakai kompres jerawat,Pembelian Produk,0
395,2,0.8102,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",tahu malam punya satu awal ngempesin cobain kalian terus bagus temen sensitif sering pokok cocok nyata deh sangat kulit jerawat produk,Pembelian Produk,1
396,0,0.4588,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",simpel pribadi rasa ttp hydrating bau cair yaa gaada apa tenang tekstur pokok baru nyoba benar bikin breakout kulit pakai banget toner kurang jerawat reda produk,Penggunaan Produk,0
397,2,0.8441,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",jidat rasa skincare bagi dipake soal kecil hydrating calming meski asa an adem kalau serap muka cepet kering sangat pakai pas bantu toner kurang jerawat,Pembelian Produk,0
398,1,0.4701,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",fungal kanan fw stop gatel neng dagu fragrance hormon kayak balik moisturizer doang parah mending sampe mulai kok eh muncul awal review sama sih cobain wangi masalah terlalu pipi cuma lama emang mau suka acne cica cocok makan kali pertama bruntusan beli jadi akhir pakai banget toner jerawat,Kualitas Produk,0
399,0,0.4935,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",melembabkannya kira ada tidak minggu fungsi abis ngerasa air sampe kecil cair dulu emang coba apa cocok benar jadi efek kulit pakai pas jerawat produk,Penggunaan Produk,0
400,1,0.6973,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",tipe tipis kapas metode gede kasih calming coba banyak asa csm watery it cica tonernya merah jadi muka works kulit npure pakai pas banget toner jerawat,Kualitas Produk,0
401,1,0.9599,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",nyengat mantul lalu langsung waktu kenal sama sih resap cair paling aroma tekstur it cica best kalau kali pertama in breakout npure banget toner,Kualitas Produk,1
402,0,0.5246,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",umat juta jauh isi make abis salah affordable sih perih calming terus banyak harga adem kalau tarik jadi muka kering bikin pakai toner,Penggunaan Produk,0
403,1,0.6372,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",centela pori sehat top jdi jangkau halus melembabkan nya asiatica lebih tekstur harga kandung jadi kering bikin kulit npure banget bantu toner kurang,Kualitas Produk,0
404,0,0.7798,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",mini tiktok betul si jangkau kata size bau terus bagus coba suka harga ku baru tarik beli akhir sangat npure pas cukup toner,Penggunaan Produk,0
405,0,0.6603,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",parfum mundur maju off nyengat baguss tetap hydratingnya to habis tetep try ngebantu cobain wangi mau worth on enak merah akhir pakai toner kurang jerawat,Penggunaan Produk,1
406,0,0.7619,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",murah mahal air far so kaya muncul ngaruh super sih ngeredain terlalu atau mau it worth harga minyak cocok ringan tonernya kering beneran kulit pakai jerawat,Penggunaan Produk,0
407,0,0.6487,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",telah saking sengat top unik merahmerah orang penasaran tutup tetap skincare bagi packaging punya langsung pagi besok mulai muncul biar waktu kecil harum walaupun mungkin biasa sama recommended aman beberapa resap mudah cair hasil masalah kalian botol calming terlalu layer keluar lama mau cari asiatica rekomendasi aplikasi suka aroma tekstur buat wajah centella kandung merah jadi kulit npure pakai banget toner jerawat reda klaim produk,Penggunaan Produk,1
408,1,0.7437,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",kaya punya jujur cobain rekomendasiin masalah kalian bagus tenang lebih nyata kali pertama perlahan jadi kulit npure pakai toner jerawat,Kualitas Produk,1
409,0,0.7319,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",hmm mundur maju gatel minggu engga sakit sebenernya merahmerah alhamdulillah kayak entah parah mending bagi langsung out break awal malah sensitive tetep bulan ngecalming repurchase makin kalian kempes csman bagus coba recommend temen bingung baik prone acne buat kadang kalau cocok wajah tonernya beli deh akhir kulit pakai pas banget jerawat,Penggunaan Produk,0
410,0,0.9629,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",yes like overall semua ini love dari bgtt pure paling calming gampang suka it kali beli npure banget jerawat reda produk,Penggunaan Produk,1
411,2,0.8609,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",bawa sizenya jga krna bekas bagusss sama pudar kempes suka guna merah muka sangat npure banget travel toner jerawat,Pembelian Produk,0
412,2,0.6318,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",work bareng isi ngelembapin dalem liat air benerbener dipake langsung sama kapas cair hasil terus nya asli kalau wajah ringan tonernya sangat banget bantu cukup toner,Pembelian Produk,1
413,1,0.6134,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",kira signifikan next step skincare lucu bakal biasa sih bau calming terlalu bagus seger buat lumayan deh efek kulit kemas bantu kurang jerawat,Kualitas Produk,0
414,0,0.5468,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",minggu nyegerin liat parah hampir tahu oily bahkan muncul malah ngebantu hasil emang mau buat pertama wajah bruntusan jadi deh banget jerawat,Penggunaan Produk,0
415,0,0.5707,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",biji hmm pikir strong kuat bagaimana kaget rada ni warna centellanya hidung entah mending cium sampe sama sih botol dulu kental mau alkohol asa dalam purchase buat kalau minyak cocok kandung beli muka deh beneran pakai pas kurang,Penggunaan Produk,1
416,0,0.8108,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",nyobain sih kempes bagus emang nya lebih seger dalam daun buat kali pertama wajah centella muka pakai pas jerawat,Penggunaan Produk,0
417,0,0.9676,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",lanjutin bagaimana umat juta harap abis takut padahal si huhu out break malah sekali nama apa mau nya lebih cocok baru bruntusan muka pakai toner,Penggunaan Produk,1
418,0,0.676,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",signifikan ubah pengaruh tiap dah abis liat butuh maybe lokal oke besar sih repurchase terlalu melembabkan coba mau diskon buat kalau beli pakai pas banget toner jerawat produk,Penggunaan Produk,1
419,0,0.5767,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",skincare rangkai lanjut bagi serum hydrating tipis mau wajah perlahan jadi kering beruntus pakai banget toner kurang,Penggunaan Produk,0
420,1,0.5232,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",nah ken rasa kan liat ttp oily muncul serasa malah lembab bulan beberapa tipe coba tenang tuh cocok nyata kali pertama beli muka deh kering bikin efek kulit pakai banget reda,Kualitas Produk,1
421,1,0.3942,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",simpel packingnya malam sendiri pagi sedikit lengket cair wangi calming bagus aplikasi tekstur lumayan ringan tonernya muka kering pakai pas banget jerawat,Kualitas Produk,0
422,0,0.5403,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",ngerasain cerah bau cair calming asiatica lebih tekstur enak centella kandung bruntusan beli jadi muka bikin efek pas toner,Penggunaan Produk,1
423,2,0.5408,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",tentu dgn sensi at cara nyari lalu masuk parah sampe dipake out affordable dari aman cobain tahun kapas metode makin botol calming jg terus gampang coba guna csm cicanya aroma light it buat pertama normal serap cepat lgsg muka akhir bikin breakout kulit npure pakai toner produk,Pembelian Produk,0
424,1,0.9624,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",repurchase ngeredain bau resap mudah cair selalu gaada gampang suka tekstur best buat in enak bruntusan kulit banget cukup toner,Kualitas Produk,0
425,0,0.5113,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",doesnt pie stop ingredients mateng perlu at minggu tiap kan bekas semua penasaran skincare sampe all muncul kecil nyobain acid lengket bau cair ngilangin dulu redness calming kena area bagus banyak cari tekstur it ml buat kadang baru after lihat merah beli jadi muka cepet akhir bikin pakai jerawat produk,Penggunaan Produk,0
426,0,0.6989,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",malam angkat recomended sm pagi sembuh sama kotor aman rewel suka baik cocok wajah jadi akhir pakai banget bantu cukup toner jerawat,Penggunaan Produk,0
427,0,0.56,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",neng langsung biar tempel sedikit sisa bersih lembab lengket kotor resap cair atas lama tenang tekstur cica jadi bikin kulit npure banget bantu toner jerawat,Penggunaan Produk,0
428,1,0.7852,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",off sempet kusam kayak make balik sayang semua liat review malah sama terus bagus emang nya cica cocok kandung muka deh bikin pakai pas jerawat produk,Kualitas Produk,1
429,1,0.717,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",niacinamide alcohol paraben jodoh strong ingredientsnya free isi plus sayang entah jangkau dong lucu langsung muncul bakal sama acid lembab oke mendem cair wangi kalian awet banyak acne tekstur harga asli daun cica buat cocok lumayan baru centella jadi bikin hari pakai banget kemas jerawat,Kualitas Produk,1
430,0,0.5282,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",gw kek isi kaya kecil ngaruh banyak buat kalau minyak lumayan makan jadi bikin kulit pakai jerawat,Penggunaan Produk,0
431,0,0.6959,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",hmmm stop minggu entah padahal lanjut oily ikut muncul tambah malah bakal sama repurchase hasil coba temen cocok pertama lihat beli jadi muka kulit pakai memang toner jerawat,Penggunaan Produk,0
432,0,0.9321,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",fighter balance ph hydrating leaves real acne centella kandung sangat toner,Penggunaan Produk,1
433,0,0.6695,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",hormonal glowing hidung bukan malam muncul bulan besar cuma milik kempes coba mau pernah csm buat lumayan after muka cepet kering bikin hari pakai toner jerawat,Penggunaan Produk,0
434,1,0.7086,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",melembabkannya ngefek turut pribadi overall sama cerah oke sih ngilangin masalah calming bagus suka aroma buat kalau merah bruntusan efek kulit toner kurang jerawat,Kualitas Produk,0
435,0,0.8316,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jidat btw tiga bagi oily langsung to waktu calming terus nya sensitif normal benar merah bruntusan muka hari pakai banget,Penggunaan Produk,1
436,0,0.9707,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",rawat acid tranexamic fighter balance ph hydrating lembut sisa bersih leaves real cerah kotor lembap segar asa acne cica buat face wajah centella kandung sangat kulit npure bantu toner jerawat,Penggunaan Produk,0
437,0,0.4511,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",ingredient penuh pie kira strong kaget jidat telah fragrance manfaat teknik rasa bekas far so awal malah sama first hasil wangi masalah terlalu pudar coba nya asiatica lebih cocok nyata benar centella merah bruntusan bikin hari pakai impression banget toner jerawat,Penggunaan Produk,1
438,1,0.5121,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",kenyal turut mula entah all dapat salah awal biasa mana habis lembab cerah melembabkan bagus emang coba asiatica cocok nyata skin centella tarik jadi bikin efek sangat kulit pakai toner produk,Kualitas Produk,1
439,1,0.4412,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",ingredients fragrance sebenernya walaupun radang pure terima pipi bagus nya asiatica ku nyata benar centella akhir bikin beruntus kulit banget toner,Kualitas Produk,0
440,0,0.5058,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jamin top ampuh tambah sih rutin bukti emang nya asiatica dalam daun buat face centella kandung kulit npure pakai kemas memang toner jerawat,Penggunaan Produk,1
441,2,0.6392,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",tiap bekas orang takut punya muncul kenal bakal sama gede cuma pudar gampang mau pernah suka tuh sering buat kalau minyak cocok benar kulit npure pakai banget jerawat,Pembelian Produk,0
442,0,0.7162,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",dapat soal muncul nenangin iritasi acid leaves real cerah tuh buat ku wajah centella kandung kulit banget bantu toner jerawat,Penggunaan Produk,0
443,1,0.7655,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",guys sihh ini gituu hydratingnya lembab ngebantu dehh nampol halus nya asiatica asa daun buat enak centella kandung merah jadi bikin beneran kulit pakai banget toner reda,Kualitas Produk,1
444,1,0.9647,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",silcot dipakein hampir punya sama cobain kapas rutin masalah kalian calming area bagus emang mau nya acne nyoba kandung bruntusan efek kulit pakai banget toner kompres,Kualitas Produk,1
445,0,0.8109,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",doesnt at very effect soothing make have is this the texture to product first leaves redness watery it for and skin my that its face on centella toner,Penggunaan Produk,0
446,1,0.7068,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",pegagan packagingnya gemes bening nenangin hydrating resap botol melembabkan apa sensitif asli daun buat kalau cocok merah cepet kulit pakai banget toner jerawat,Kualitas Produk,0
447,0,0.5405,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",sempat nyerep dia tiktok padahal awal review viral ngaruh jujur dari bau cair makin melembabkan cuma gampang bagus apa suka buat ringan nyoba banget kurang produk,Penggunaan Produk,0
448,0,0.9665,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",lanjutin buruk gatau pengaruh engga balik kaya hydratingnya waktu dapet hydrating tetep sih repurchase perih mau suka lebih buat ku kalau muka pakai kurang,Penggunaan Produk,0
449,0,0.6551,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jalan si bulan oke calming melembabkan pudar jg terus mau asa csm ml harga buat kalau muka pakai toner jerawat,Penggunaan Produk,1
450,0,0.5784,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",gabisa murce isi cinta dipake kata super oke rewel calming bagus banyak suka an csm buat normal benar jadi muka deh banget kompres,Penggunaan Produk,1
451,0,0.6092,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",dipakenya perlu minggu proses mandi dingin apply kl tahu kerja mulai nenangin bangett mungkin mudah cair terlalu pipi pudar nya aroma tekstur makan baru wajah lihat merah efek pas banget produk,Penggunaan Produk,1
452,0,0.9179,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",bagaimana hihi putus racun kayak liat yaudah tiktok far so si oily kata bulan radang sekarang calming terus lama bagus mau lebih acne tuh buat kalau baru skin nyoba beli muka deh npure pakai banget toner jerawat,Penggunaan Produk,0
